date,region,mean,median,lower_90,upper_90,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-04-08,Кіровоградська,0.86,0.86,0.78,0.93,14.05,12.54,31.62,21,84
2020-04-09,Кіровоградська,0.85,0.85,0.77,0.92,13.72,12.95,6.75,4,75
2020-04-10,Кіровоградська,0.84,0.84,0.76,0.9,13.36,13.31,42.17,24,72
2020-04-11,Кіровоградська,0.83,0.83,0.76,0.9,12.96,13.59,25.3,12,60
2020-04-12,Кіровоградська,0.82,0.82,0.75,0.89,12.55,13.84,38.92,24,78
2020-04-13,Кіровоградська,0.81,0.81,0.74,0.88,12.12,14.0,4.31,2,15
2020-04-14,Кіровоградська,0.81,0.81,0.73,0.88,11.69,14.08,34.3,48,177
2020-04-15,Кіровоградська,0.8,0.8,0.73,0.87,11.24,14.1,12.05,6,63
2020-04-16,Кіровоградська,0.8,0.8,0.72,0.87,10.81,14.08,19.17,20,132
2020-04-17,Кіровоградська,0.8,0.8,0.73,0.88,10.37,14.0,14.06,16,144
2020-04-18,Кіровоградська,0.8,0.8,0.73,0.88,9.95,13.87,13.25,11,105
2020-04-19,Кіровоградська,0.8,0.8,0.73,0.88,9.54,13.67,2.15,1,6
2020-04-20,Кіровоградська,0.8,0.8,0.74,0.88,9.15,13.44,1.32,1,96
2020-04-21,Кіровоградська,0.81,0.8,0.73,0.87,8.77,13.18,5.11,4,99
2020-04-22,Кіровоградська,0.81,0.81,0.74,0.88,8.41,12.89,7.57,7,117
2020-04-23,Кіровоградська,0.82,0.81,0.74,0.89,8.07,12.56,13.87,25,228
2020-04-24,Кіровоградська,0.82,0.82,0.74,0.89,7.75,12.23,16.98,29,216
2020-04-25,Кіровоградська,0.82,0.82,0.75,0.89,7.45,11.87,9.09,11,153
2020-04-26,Кіровоградська,0.83,0.83,0.74,0.89,7.18,11.5,17.89,14,99
2020-04-27,Кіровоградська,0.84,0.83,0.76,0.9,6.91,11.13,24.8,20,102
2020-04-28,Кіровоградська,0.84,0.84,0.77,0.91,6.67,10.76,13.18,20,192
2020-04-29,Кіровоградська,0.84,0.84,0.77,0.92,6.44,10.38,10.93,14,162
2020-04-30,Кіровоградська,0.85,0.84,0.77,0.92,6.23,10.02,0.68,1,185
2020-05-01,Кіровоградська,0.85,0.85,0.77,0.92,6.03,9.66,0.99,2,255
2020-05-02,Кіровоградська,0.85,0.84,0.77,0.92,5.84,9.31,1.77,3,215
2020-05-03,Кіровоградська,0.85,0.85,0.77,0.93,5.65,8.97,4.05,4,125
2020-05-04,Кіровоградська,0.85,0.85,0.77,0.92,5.48,8.65,0.0,0,195
2020-05-05,Кіровоградська,0.85,0.85,0.76,0.91,5.31,8.33,0.49,1,260
2020-05-06,Кіровоградська,0.85,0.85,0.77,0.93,5.14,8.03,0.62,1,205
2020-05-07,Кіровоградська,0.84,0.84,0.76,0.91,4.98,7.75,2.01,5,315
2020-05-08,Кіровоградська,0.84,0.84,0.76,0.92,4.83,7.48,1.04,3,365
2020-05-09,Кіровоградська,0.84,0.83,0.76,0.91,4.67,7.22,2.81,5,225
2020-05-10,Кіровоградська,0.83,0.83,0.75,0.9,4.52,6.98,6.75,4,75
2020-05-11,Кіровоградська,0.83,0.82,0.74,0.9,4.37,6.75,9.73,5,65
2020-05-12,Кіровоградська,0.82,0.81,0.74,0.89,4.22,6.52,3.45,3,110
2020-05-13,Кіровоградська,0.81,0.81,0.73,0.88,4.07,6.31,3.07,4,165
2020-05-14,Кіровоградська,0.81,0.81,0.73,0.89,3.92,6.11,6.02,5,105
2020-05-15,Кіровоградська,0.8,0.8,0.73,0.88,3.78,5.91,7.23,4,70
2020-05-16,Кіровоградська,0.8,0.8,0.74,0.88,3.63,5.73,1.86,2,136
2020-05-17,Кіровоградська,0.8,0.8,0.72,0.87,3.48,5.54,4.31,2,32
2020-05-18,Кіровоградська,0.8,0.79,0.72,0.86,3.34,5.37,0.0,0,48
2020-05-19,Кіровоградська,0.79,0.79,0.72,0.86,3.2,5.2,5.83,7,152
2020-05-20,Кіровоградська,0.79,0.79,0.72,0.86,3.07,5.03,4.31,2,24
2020-05-21,Кіровоградська,0.79,0.79,0.71,0.85,2.94,4.86,8.62,6,88
2020-05-22,Кіровоградська,0.79,0.79,0.72,0.86,2.81,4.7,7.3,6,104
2020-05-23,Кіровоградська,0.79,0.79,0.73,0.87,2.69,4.54,10.06,7,88
2020-05-24,Кіровоградська,0.79,0.79,0.71,0.85,2.57,4.38,6.59,5,96
2020-05-25,Кіровоградська,0.79,0.79,0.71,0.86,2.46,4.22,8.7,11,160
2020-05-26,Кіровоградська,0.79,0.79,0.71,0.86,2.35,4.07,5.27,4,96
2020-05-27,Кіровоградська,0.8,0.79,0.72,0.87,2.25,3.92,5.27,6,144
2020-05-28,Кіровоградська,0.8,0.8,0.72,0.87,2.15,3.77,5.93,6,128
2020-05-29,Кіровоградська,0.8,0.8,0.72,0.88,2.06,3.62,2.15,1,8
2020-05-30,Кіровоградська,0.8,0.8,0.73,0.88,1.98,3.48,15.08,7,40
2020-05-31,Кіровоградська,0.81,0.81,0.72,0.88,1.9,3.34,0.0,0,40
2020-06-01,Кіровоградська,0.81,0.81,0.73,0.9,1.82,3.21,0.35,1,358
2020-06-02,Кіровоградська,0.81,0.82,0.72,0.89,1.74,3.08,2.8,10,451
2020-06-03,Кіровоградська,0.81,0.81,0.72,0.9,1.68,2.95,2.96,12,513
2020-06-04,Кіровоградська,0.81,0.81,0.72,0.91,1.61,2.83,0.0,0,488
2020-06-05,Кіровоградська,0.82,0.81,0.72,0.92,1.55,2.71,4.18,15,454
2020-06-06,Кіровоградська,0.82,0.82,0.72,0.91,1.49,2.6,2.08,7,425
2020-06-07,Кіровоградська,0.82,0.82,0.72,0.92,1.43,2.49,1.21,3,313
2020-06-08,Кіровоградська,0.82,0.82,0.72,0.92,1.38,2.39,0.66,1,192
2020-06-09,Кіровоградська,0.82,0.82,0.71,0.93,1.33,2.29,0.0,0,280
2020-06-10,Кіровоградська,0.82,0.82,0.71,0.93,1.28,2.19,1.0,4,507
2020-06-11,Кіровоградська,0.82,0.82,0.69,0.93,1.23,2.1,0.49,2,519
2020-06-12,Кіровоградська,0.82,0.82,0.68,0.92,1.19,2.02,2.08,8,487
2020-06-13,Кіровоградська,0.82,0.82,0.69,0.94,1.14,1.94,1.96,7,452
2020-06-14,Кіровоградська,0.82,0.82,0.67,0.93,1.1,1.86,1.12,4,450
2020-06-15,Кіровоградська,0.82,0.82,0.68,0.95,1.06,1.79,0.46,2,556
2020-06-16,Кіровоградська,0.82,0.82,0.67,0.95,1.03,1.72,0.43,2,587
2020-06-17,Кіровоградська,0.82,0.82,0.68,0.96,0.99,1.65,3.05,12,498
2020-06-18,Кіровоградська,0.82,0.82,0.68,0.97,0.96,1.59,0.0,0,508
2020-06-19,Кіровоградська,0.82,0.81,0.67,0.97,0.93,1.53,1.8,7,491
2020-06-20,Кіровоградська,0.82,0.81,0.68,0.99,0.89,1.47,2.21,8,457
2020-06-21,Кіровоградська,0.82,0.81,0.65,0.97,0.87,1.41,3.83,7,231
2020-06-22,Кіровоградська,0.82,0.81,0.64,0.98,0.84,1.36,2.13,4,238
2020-06-23,Кіровоградська,0.82,0.81,0.63,0.98,0.81,1.31,1.55,4,326
2020-06-24,Кіровоградська,0.82,0.81,0.63,0.98,0.79,1.26,0.47,2,540
2020-06-25,Кіровоградська,0.82,0.81,0.65,1.01,0.76,1.22,0.79,3,481
2020-06-26,Кіровоградська,0.82,0.81,0.63,0.99,0.74,1.17,0.98,4,518
2020-06-27,Кіровоградська,0.82,0.81,0.62,0.98,0.72,1.13,1.92,4,264
2020-06-28,Кіровоградська,0.82,0.81,0.64,1.01,0.7,1.09,0.0,0,40
2020-06-29,Кіровоградська,0.82,0.81,0.61,0.99,0.69,1.05,0.0,0,22
2020-06-30,Кіровоградська,0.82,0.81,0.62,1.0,0.67,1.02,0.28,1,450
2020-07-01,Кіровоградська,0.82,0.81,0.62,1.01,0.65,0.98,0.7,3,539
2020-07-02,Кіровоградська,0.82,0.81,0.63,1.02,0.64,0.95,1.28,4,396
2020-03-14,Луганська,1.23,1.22,1.03,1.4,4.07,0.0,0.0,0,0
2020-03-15,Луганська,1.22,1.22,1.04,1.4,0.04,0.0,0.0,0,0
2020-03-16,Луганська,1.22,1.21,1.02,1.38,0.5,0.0,0.0,0,0
2020-03-17,Луганська,1.21,1.2,1.03,1.38,0.95,0.0,0.0,0,0
2020-03-18,Луганська,1.21,1.2,1.04,1.38,1.02,0.0,0.0,0,0
2020-03-19,Луганська,1.2,1.2,1.03,1.36,0.99,0.0,0.0,0,0
2020-03-20,Луганська,1.19,1.18,1.01,1.33,1.01,0.27,0.0,0,0
2020-03-21,Луганська,1.18,1.17,1.0,1.31,1.05,0.43,0.0,0,0
2020-03-22,Луганська,1.17,1.16,1.02,1.31,1.09,0.51,0.0,0,0
2020-03-23,Луганська,1.16,1.15,1.02,1.3,1.12,0.58,0.0,0,0
2020-03-24,Луганська,1.15,1.15,1.0,1.28,1.15,0.66,1.72,1,9
2020-03-25,Луганська,1.14,1.13,1.0,1.27,1.19,0.72,0.0,0,3
2020-03-26,Луганська,1.13,1.13,0.99,1.26,1.22,0.8,0.0,0,0
2020-03-27,Луганська,1.12,1.12,0.97,1.23,1.25,0.84,1.72,1,15
2020-03-28,Луганська,1.1,1.1,0.95,1.21,1.28,0.88,0.0,0,0
2020-03-29,Луганська,1.09,1.08,0.97,1.22,1.3,0.94,0.0,0,0
2020-03-30,Луганська,1.07,1.07,0.94,1.19,1.33,0.97,0.0,0,0
2020-03-31,Луганська,1.06,1.06,0.93,1.18,1.35,1.02,1.72,1,15
2020-04-01,Луганська,1.04,1.04,0.93,1.17,1.37,1.05,0.0,0,0
2020-04-02,Луганська,1.02,1.02,0.91,1.14,1.39,1.11,0.0,0,0
2020-04-03,Луганська,1.01,1.0,0.89,1.11,1.4,1.14,0.0,0,12
2020-04-04,Луганська,0.99,0.98,0.87,1.09,1.4,1.17,0.0,0,0
2020-04-05,Луганська,0.97,0.97,0.87,1.07,1.41,1.2,0.0,0,0
2020-04-06,Луганська,0.95,0.95,0.82,1.04,1.4,1.24,0.0,0,12
2020-04-07,Луганська,0.94,0.94,0.84,1.04,1.39,1.27,0.0,0,0
2020-04-08,Луганська,0.92,0.92,0.81,1.01,1.38,1.3,0.0,0,0
2020-04-09,Луганська,0.91,0.9,0.81,1.01,1.37,1.33,0.0,0,3
2020-04-10,Луганська,0.89,0.89,0.77,0.96,1.35,1.35,0.0,0,3
2020-04-11,Луганська,0.88,0.87,0.77,0.96,1.32,1.37,0.0,0,0
2020-04-12,Луганська,0.86,0.86,0.76,0.95,1.29,1.39,0.0,0,0
2020-04-13,Луганська,0.85,0.85,0.75,0.95,1.26,1.41,0.0,0,27
2020-04-14,Луганська,0.84,0.84,0.74,0.93,1.23,1.42,1.72,1,18
2020-04-15,Луганська,0.84,0.83,0.75,0.93,1.19,1.43,0.0,0,39
2020-04-16,Луганська,0.83,0.82,0.73,0.9,1.15,1.43,7.04,5,51
2020-04-17,Луганська,0.82,0.82,0.73,0.91,1.11,1.43,0.0,0,66
2020-04-18,Луганська,0.82,0.81,0.72,0.91,1.08,1.43,19.95,15,54
2020-04-19,Луганська,0.81,0.81,0.72,0.9,1.04,1.42,0.0,0,0
2020-04-20,Луганська,0.81,0.81,0.71,0.89,1.0,1.41,1.72,1,33
2020-04-21,Луганська,0.81,0.8,0.73,0.9,0.96,1.39,1.33,1,54
2020-04-22,Луганська,0.81,0.8,0.72,0.88,0.92,1.37,1.71,1,42
2020-04-23,Луганська,0.81,0.8,0.71,0.88,0.89,1.35,0.0,0,27
2020-04-24,Луганська,0.81,0.81,0.72,0.89,0.85,1.32,1.33,1,54
2020-04-25,Луганська,0.81,0.81,0.73,0.88,0.82,1.29,1.72,1,24
2020-04-26,Луганська,0.81,0.81,0.74,0.89,0.78,1.26,0.0,0,0
2020-04-27,Луганська,0.82,0.81,0.73,0.89,0.75,1.23,5.16,3,33
2020-04-28,Луганська,0.82,0.82,0.74,0.91,0.72,1.19,1.04,1,69
2020-04-29,Луганська,0.82,0.82,0.74,0.91,0.7,1.16,0.0,0,27
2020-04-30,Луганська,0.83,0.83,0.74,0.9,0.67,1.12,1.44,2,100
2020-05-01,Луганська,0.83,0.83,0.74,0.91,0.65,1.09,3.44,2,30
2020-05-02,Луганська,0.84,0.84,0.75,0.92,0.62,1.05,0.0,0,0
2020-05-03,Луганська,0.85,0.85,0.76,0.93,0.6,1.01,0.0,0,0
2020-05-04,Луганська,0.86,0.85,0.78,0.95,0.58,0.98,1.72,1,40
2020-05-05,Луганська,0.87,0.86,0.77,0.95,0.56,0.94,2.74,4,105
2020-05-06,Луганська,0.88,0.87,0.79,0.97,0.55,0.91,0.0,0,45
2020-05-07,Луганська,0.89,0.88,0.8,0.98,0.53,0.88,0.0,0,35
2020-05-08,Луганська,0.9,0.89,0.78,0.97,0.52,0.85,0.0,0,40
2020-05-09,Луганська,0.91,0.9,0.81,1.0,0.5,0.82,0.0,0,0
2020-05-10,Луганська,0.92,0.91,0.81,1.01,0.49,0.79,0.0,0,0
2020-05-11,Луганська,0.93,0.92,0.84,1.04,0.48,0.76,0.0,0,35
2020-05-12,Луганська,0.94,0.93,0.83,1.02,0.48,0.73,0.0,0,40
2020-05-13,Луганська,0.95,0.94,0.84,1.03,0.47,0.71,0.0,0,85
2020-05-14,Луганська,0.95,0.95,0.84,1.04,0.46,0.68,0.0,0,40
2020-05-15,Луганська,0.96,0.96,0.86,1.05,0.46,0.66,0.0,0,100
2020-05-16,Луганська,0.97,0.97,0.87,1.07,0.45,0.64,0.0,0,32
2020-05-17,Луганська,0.98,0.98,0.87,1.07,0.45,0.62,0.0,0,0
2020-05-18,Луганська,0.99,0.98,0.88,1.08,0.44,0.61,0.0,0,64
2020-05-19,Луганська,0.99,0.99,0.88,1.08,0.44,0.59,0.0,0,8
2020-05-20,Луганська,0.99,0.99,0.88,1.08,0.44,0.57,0.31,1,232
2020-05-21,Луганська,1.0,1.0,0.89,1.1,0.44,0.56,0.0,0,184
2020-05-22,Луганська,1.0,1.0,0.9,1.1,0.44,0.55,0.0,0,72
2020-05-23,Луганська,1.01,1.0,0.89,1.09,0.44,0.54,0.0,0,152
2020-05-24,Луганська,1.01,1.01,0.91,1.11,0.44,0.53,0.0,0,0
2020-05-25,Луганська,1.01,1.01,0.9,1.1,0.44,0.52,0.82,1,88
2020-05-26,Луганська,1.01,1.01,0.9,1.1,0.44,0.51,0.5,1,144
2020-05-27,Луганська,1.01,1.01,0.91,1.12,0.44,0.51,0.0,0,136
2020-05-28,Луганська,1.01,1.01,0.91,1.11,0.44,0.5,0.64,1,112
2020-05-29,Луганська,1.01,1.01,0.9,1.11,0.44,0.49,0.0,0,88
2020-05-30,Луганська,1.01,1.01,0.91,1.11,0.44,0.49,1.5,1,48
2020-05-31,Луганська,1.0,1.0,0.9,1.12,0.44,0.49,0.0,0,48
2020-06-01,Луганська,1.0,1.0,0.9,1.12,0.44,0.48,0.0,0,50
2020-06-02,Луганська,1.0,0.99,0.87,1.09,0.44,0.48,1.11,2,130
2020-06-03,Луганська,0.99,0.99,0.87,1.1,0.44,0.48,1.26,2,114
2020-06-04,Луганська,0.99,0.98,0.88,1.11,0.44,0.48,0.0,0,87
2020-06-05,Луганська,0.98,0.98,0.87,1.09,0.44,0.48,0.32,1,228
2020-06-06,Луганська,0.98,0.98,0.87,1.11,0.44,0.48,2.08,2,69
2020-06-07,Луганська,0.98,0.97,0.86,1.1,0.44,0.47,0.0,0,36
2020-06-08,Луганська,0.97,0.97,0.85,1.1,0.44,0.47,0.0,0,23
2020-06-09,Луганська,0.97,0.96,0.84,1.09,0.44,0.47,0.0,0,85
2020-06-10,Луганська,0.97,0.96,0.83,1.1,0.43,0.47,0.0,0,121
2020-06-11,Луганська,0.96,0.96,0.82,1.1,0.43,0.47,0.0,0,144
2020-06-12,Луганська,0.96,0.95,0.82,1.11,0.43,0.47,1.44,2,100
2020-06-13,Луганська,0.96,0.95,0.81,1.1,0.43,0.47,0.0,0,114
2020-06-14,Луганська,0.96,0.95,0.81,1.12,0.42,0.47,1.56,1,46
2020-06-15,Луганська,0.96,0.95,0.79,1.1,0.42,0.47,2.07,3,104
2020-06-16,Луганська,0.96,0.95,0.81,1.14,0.42,0.47,3.81,6,113
2020-06-17,Луганська,0.96,0.95,0.76,1.1,0.42,0.47,0.69,2,207
2020-06-18,Луганська,0.96,0.95,0.79,1.13,0.41,0.47,2.24,3,96
2020-06-19,Луганська,0.96,0.95,0.78,1.14,0.41,0.46,0.52,1,139
2020-06-20,Луганська,0.96,0.94,0.77,1.13,0.41,0.46,0.0,0,152
2020-06-21,Луганська,0.96,0.95,0.78,1.15,0.41,0.46,0.0,0,30
2020-06-22,Луганська,0.96,0.95,0.76,1.13,0.41,0.46,0.52,1,138
2020-06-23,Луганська,0.96,0.95,0.76,1.14,0.41,0.46,1.21,2,119
2020-06-24,Луганська,0.96,0.95,0.75,1.14,0.41,0.45,0.0,0,214
2020-06-25,Луганська,0.96,0.95,0.74,1.15,0.41,0.45,0.34,1,210
2020-06-26,Луганська,0.97,0.96,0.73,1.14,0.41,0.45,0.0,0,243
2020-06-27,Луганська,0.97,0.95,0.74,1.16,0.41,0.45,3.06,4,94
2020-06-28,Луганська,0.97,0.95,0.75,1.18,0.41,0.45,0.0,0,86
2020-06-29,Луганська,0.97,0.95,0.71,1.15,0.41,0.44,0.0,0,60
2020-06-30,Луганська,0.97,0.95,0.75,1.2,0.41,0.44,0.0,0,222
2020-07-01,Луганська,0.97,0.95,0.73,1.18,0.42,0.44,0.52,3,418
2020-07-02,Луганська,0.97,0.95,0.72,1.18,0.42,0.44,0.29,1,245
2020-03-10,Львівська,1.66,1.64,1.42,1.96,9.09,0.0,0.0,0,0
2020-03-11,Львівська,1.66,1.64,1.4,1.91,0.11,0.0,0.0,0,0
2020-03-12,Львівська,1.66,1.65,1.41,1.91,1.51,0.0,0.0,0,0
2020-03-13,Львівська,1.66,1.65,1.42,1.89,2.88,0.0,0.0,0,0
2020-03-14,Львівська,1.66,1.65,1.44,1.89,3.15,0.0,0.0,0,0
2020-03-15,Львівська,1.66,1.65,1.39,1.83,3.26,0.0,0.0,0,0
2020-03-16,Львівська,1.65,1.64,1.45,1.86,3.58,0.69,0.0,0,0
2020-03-17,Львівська,1.65,1.65,1.43,1.83,4.0,1.08,0.0,0,0
2020-03-18,Львівська,1.65,1.64,1.43,1.81,4.43,1.33,0.0,0,0
2020-03-19,Львівська,1.64,1.64,1.47,1.85,4.9,1.57,0.0,0,0
2020-03-20,Львівська,1.63,1.63,1.43,1.79,5.42,1.89,1.62,1,3
2020-03-21,Львівська,1.63,1.63,1.45,1.81,5.99,2.16,0.0,0,0
2020-03-22,Львівська,1.61,1.61,1.45,1.78,6.63,2.52,0.0,0,0
2020-03-23,Львівська,1.6,1.6,1.44,1.75,7.32,2.78,1.62,1,78
2020-03-24,Львівська,1.58,1.58,1.41,1.73,8.07,3.11,0.0,0,0
2020-03-25,Львівська,1.56,1.56,1.42,1.73,8.88,3.51,0.0,0,0
2020-03-26,Львівська,1.54,1.53,1.39,1.69,9.76,3.88,1.62,1,60
2020-03-27,Львівська,1.52,1.52,1.35,1.66,10.7,4.31,3.24,2,81
2020-03-28,Львівська,1.49,1.49,1.35,1.63,11.7,4.78,1.62,1,102
2020-03-29,Львівська,1.47,1.47,1.34,1.62,12.75,5.33,0.0,0,0
2020-03-30,Львівська,1.44,1.44,1.29,1.55,13.83,5.88,0.0,0,114
2020-03-31,Львівська,1.41,1.41,1.28,1.53,14.98,6.5,3.24,2,117
2020-04-01,Львівська,1.38,1.38,1.26,1.5,16.14,7.18,6.47,4,60
2020-04-02,Львівська,1.36,1.36,1.23,1.46,17.33,7.92,1.62,1,18
2020-04-03,Львівська,1.34,1.33,1.24,1.45,18.53,8.72,3.24,2,135
2020-04-04,Львівська,1.31,1.31,1.21,1.41,19.73,9.6,9.71,6,225
2020-04-05,Львівська,1.29,1.29,1.18,1.4,20.95,10.53,11.33,7,54
2020-04-06,Львівська,1.27,1.27,1.18,1.37,22.15,11.52,4.85,3,117
2020-04-07,Львівська,1.26,1.25,1.16,1.34,23.34,12.57,9.71,6,159
2020-04-08,Львівська,1.24,1.24,1.15,1.33,24.52,13.69,45.31,28,171
2020-04-09,Львівська,1.22,1.22,1.12,1.32,25.67,14.86,30.75,19,276
2020-04-10,Львівська,1.21,1.21,1.1,1.3,26.81,16.07,24.27,15,147
2020-04-11,Львівська,1.2,1.21,1.11,1.3,27.93,17.32,24.27,15,213
2020-04-12,Львівська,1.2,1.2,1.1,1.28,29.03,18.61,19.42,12,105
2020-04-13,Львівська,1.19,1.19,1.08,1.27,30.13,19.93,22.65,14,129
2020-04-14,Львівська,1.18,1.18,1.08,1.26,31.23,21.26,22.65,14,219
2020-04-15,Львівська,1.17,1.17,1.08,1.26,32.32,22.61,22.65,14,285
2020-04-16,Львівська,1.17,1.17,1.08,1.26,33.4,23.98,58.25,36,264
2020-04-17,Львівська,1.16,1.16,1.07,1.25,34.48,25.34,29.13,18,246
2020-04-18,Львівська,1.16,1.16,1.06,1.24,35.57,26.7,45.31,28,354
2020-04-19,Львівська,1.15,1.15,1.06,1.24,36.66,28.05,8.09,5,78
2020-04-20,Львівська,1.15,1.14,1.04,1.22,37.73,29.41,6.47,4,183
2020-04-21,Львівська,1.14,1.13,1.05,1.23,38.8,30.75,33.98,21,270
2020-04-22,Львівська,1.13,1.13,1.04,1.21,39.85,32.09,12.95,8,165
2020-04-23,Львівська,1.13,1.12,1.01,1.21,40.89,33.42,17.8,11,147
2020-04-24,Львівська,1.12,1.12,1.02,1.2,41.9,34.75,55.02,34,480
2020-04-25,Львівська,1.11,1.11,1.02,1.19,42.89,36.07,25.89,16,126
2020-04-26,Львівська,1.11,1.1,1.0,1.18,43.86,37.39,16.18,10,96
2020-04-27,Львівська,1.1,1.1,1.01,1.19,44.81,38.7,40.45,25,216
2020-04-28,Львівська,1.09,1.09,0.99,1.18,45.73,40.01,37.22,23,270
2020-04-29,Львівська,1.09,1.08,0.98,1.17,46.6,41.31,40.45,25,207
2020-04-30,Львівська,1.08,1.08,0.99,1.17,47.43,42.6,38.84,24,405
2020-05-01,Львівська,1.08,1.08,0.98,1.16,48.22,43.88,21.04,13,250
2020-05-02,Львівська,1.08,1.07,1.01,1.18,48.98,45.14,14.56,9,75
2020-05-03,Львівська,1.08,1.08,0.99,1.16,49.72,46.39,53.4,33,360
2020-05-04,Львівська,1.08,1.08,0.98,1.15,50.46,47.62,12.95,8,130
2020-05-05,Львівська,1.08,1.08,1.0,1.17,51.2,48.83,95.47,59,485
2020-05-06,Львівська,1.08,1.08,0.99,1.17,51.95,50.02,46.93,29,395
2020-05-07,Львівська,1.08,1.08,0.99,1.16,52.72,51.17,85.76,53,605
2020-05-08,Львівська,1.09,1.09,1.0,1.17,53.52,52.3,92.24,57,460
2020-05-09,Львівська,1.09,1.09,1.0,1.18,54.36,53.39,69.58,43,380
2020-05-10,Львівська,1.1,1.1,1.01,1.18,55.26,54.45,55.02,34,295
2020-05-11,Львівська,1.11,1.11,1.02,1.2,56.22,55.48,59.87,37,310
2020-05-12,Львівська,1.11,1.11,1.02,1.19,57.27,56.49,76.05,47,480
2020-05-13,Львівська,1.12,1.12,1.04,1.22,58.4,57.49,35.6,22,310
2020-05-14,Львівська,1.13,1.13,1.03,1.22,59.62,58.47,61.49,38,360
2020-05-15,Львівська,1.13,1.13,1.04,1.22,60.91,59.44,58.25,36,520
2020-05-16,Львівська,1.14,1.14,1.05,1.22,62.31,60.43,78.34,51,720
2020-05-17,Львівська,1.15,1.14,1.04,1.23,63.83,61.42,61.49,38,584
2020-05-18,Львівська,1.15,1.15,1.06,1.24,65.47,62.44,58.07,42,800
2020-05-19,Львівська,1.16,1.16,1.08,1.27,67.22,63.5,38.18,29,840
2020-05-20,Львівська,1.16,1.16,1.07,1.26,69.08,64.61,59.4,58,1080
2020-05-21,Львівська,1.16,1.16,1.06,1.24,71.06,65.77,80.91,50,664
2020-05-22,Львівська,1.16,1.16,1.07,1.26,73.16,67.0,72.37,67,1024
2020-05-23,Львівська,1.16,1.16,1.07,1.25,75.34,68.3,51.78,32,624
2020-05-24,Львівська,1.16,1.16,1.07,1.25,77.59,69.69,27.51,17,248
2020-05-25,Львівська,1.15,1.15,1.07,1.25,79.9,71.17,54.1,45,920
2020-05-26,Львівська,1.15,1.15,1.07,1.25,82.23,72.75,58.43,71,1344
2020-05-27,Львівська,1.14,1.13,1.05,1.23,84.56,74.45,49.46,44,984
2020-05-28,Львівська,1.12,1.12,1.04,1.21,86.87,76.25,56.07,58,1144
2020-05-29,Львівська,1.11,1.11,1.01,1.18,89.11,78.17,63.14,58,1016
2020-05-30,Львівська,1.1,1.1,1.01,1.19,91.23,80.21,72.82,45,376
2020-05-31,Львівська,1.09,1.08,1.0,1.17,93.19,82.36,56.64,35,376
2020-06-01,Львівська,1.08,1.07,0.99,1.16,95.01,84.61,64.42,53,910
2020-06-02,Львівська,1.06,1.06,0.97,1.15,96.65,86.95,113.75,94,914
2020-06-03,Львівська,1.05,1.04,0.96,1.13,98.1,89.37,41.57,33,878
2020-06-04,Львівська,1.03,1.03,0.93,1.11,99.35,91.85,83.47,60,795
2020-06-05,Львівська,1.02,1.02,0.93,1.1,100.32,94.37,70.67,63,986
2020-06-06,Львівська,1.01,1.0,0.92,1.1,101.02,96.9,142.4,88,277
2020-06-07,Львівська,0.99,0.99,0.91,1.09,101.46,99.4,66.34,41,324
2020-06-08,Львівська,0.98,0.99,0.9,1.09,101.68,101.86,103.56,64,266
2020-06-09,Львівська,0.97,0.97,0.87,1.06,101.66,104.25,141.51,114,891
2020-06-10,Львівська,0.96,0.96,0.86,1.06,101.4,106.54,149.61,168,1242
2020-06-11,Львівська,0.96,0.95,0.84,1.05,100.94,108.7,91.61,96,1159
2020-06-12,Львівська,0.95,0.95,0.81,1.03,100.3,110.7,80.25,92,1268
2020-06-13,Львівська,0.94,0.94,0.82,1.04,99.5,112.52,179.62,111,557
2020-06-14,Львівська,0.94,0.93,0.81,1.03,98.59,114.14,292.89,181,644
2020-06-15,Львівська,0.93,0.93,0.81,1.05,97.59,115.53,140.06,165,1303
2020-06-16,Львівська,0.93,0.92,0.81,1.05,96.5,116.7,130.99,194,1638
2020-06-17,Львівська,0.93,0.92,0.78,1.03,95.34,117.62,111.48,178,1766
2020-06-18,Львівська,0.92,0.92,0.78,1.04,94.15,118.3,68.2,106,1719
